CODIGO PERIODO,CODIGO ESTUDIANTE,DES_APELLIDO_PATERNO,DES_APELLIDO_MATERNO,DES_NOMBRES,GENERO,EDAD,CORREO_UPC,CORREO_PERSONAL_1,MOBILE PHONE,FLAG_ESTUDIANTE_PROVINCIA,CARRERA,FACULTAD,CAMPUS,FECHA MATRICULA,IND_CICLO_ALUMNO,NRO_CICLOS_ORDINARIO_MAT,NRO_CICLOS_ORDINARIO_RET,FLAG_TIENE_DEUDA,MONTO_DEUDA,FLAG_COLEGIO_PROCEDENCIA_ES_PROVINCIA,FLAG_BECA_18,FLAG_BENEFICIO,TIPO BENEFICIO,MODALIDAD DE INGRESO,CICLO DE INGRESO,FLAG_TRABAJA,FLAG_LLEVÓ NIVELACIÓN,NIVEL SOCIOECONÓMICO,CATEGORÍA DE PAGO,CANTIDAD CURSOS MATRICULADOS EN RIESGO,CANTIDAD CURSOS MATRICULADOS EN PRESENCIAL,CANTIDAD CURSOS MATRICULADOS EN VIRTUAL,TOTAL DE CURSOS MATRICULADOS EN TODO SU AVANCE,TOTAL DE CURSOS APROBADOS EN TODO SU AVANCE,TOTAL DE CURSOS DESAPROBADOS EN TODO SU AVANCE,TOTAL DE RETIROS DE ASIGNATURA EN TODO SU AVANCE,TOTAL DE CURSOS MATRICULADOS POR CICLO,TOTAL DE RETIROS DE ASIGNATURA POR CICLO,TOTAL DE CURSOS APROBADOS POR CICLO,TOTAL DE CURSOS DESAPROBADOS POR CICLO,TOTAL DE CRÉDITOS APROBADOS POR CICLO,TOTAL DE CRÉDITOS DESAPROBADOS POR CICLO,TOTAL DE CRÉDITOS APROBADOS EN TODO SU AVANCE,TOTAL DE CRÉDITOS DESAPROBADOS EN TODO SU AVANCE,TOTAL DE CRÉDITOS MATRICULADOS POR CICLO,TOTAL DE CRÉDITOS MATRICULADOS EN TODO SU AVANCE,PROMEDIO PONDERADO ACUMULADO,PROMEDIO POR CICLO,NÚMERO DE DOBLE DESAPROBACIÓN POR CICLO,NÚMERO DE DOBLE DESAPROBACIÓN EN TODO SU AVANCE,NÚMERO DE ASISTENCIAS POR CICLO,PORCENTAJE DE ASISTENCIAS POR CICLO,NÚMERO DE INASISTENCIAS POR CICLO,PORCENTAJE DE INASISTENCIAS,FLAG ABANDONO ESTUDIOS
2019-1,u20181252,Apellido 252,Apellido 252,Nombre252,F,22,u252@upc.edu.pe,personal_252@gmail.com,9252000000,NO,Ingeniería de Software,Ingeniería,Monterrico,2019-0252-01,3,2,1,NO,0,NO,NO,SI,DESCUENTOS CORPORATIVOS,SELECCIÓN PREFERENTE,2017-1,NO,SI,A,R,4,1,3,15,13,1,1,5,2,4,1,52,4,52,4,20,60,18.816604859753394,16.392612132415586,4,0,115,0.8394160583941606,22,0.16058394160583941,NO
2019-1,u20181253,Apellido 253,Apellido 253,Nombre253,M,28,u253@upc.edu.pe,personal_253@gmail.com,9253000000,NO,Ingeniería de Gestión Minera,Ingeniería,Monterrico,2019-0253-01,3,4,-1,SI,4000,SI,NO,SI,SIN BENEFICIO,EVALUACION INTEGRAL,2017-1,NO,SI,A,Z,4,6,2,15,4,11,0,6,4,2,4,16,16,16,44,24,60,13.204037930469818,16.32453262944881,4,5,98,0.8376068376068376,19,0.1623931623931624,NO
2019-1,u20191254,Apellido 254,Apellido 254,Nombre254,F,26,u254@upc.edu.pe,personal_254@gmail.com,9254000000,NO,Ingeniería de Gestión Minera,Ingeniería,Monterrico,2019-0254-01,1,1,0,SI,10000,NO,NO,NO,SIN BENEFICIO,EVALUACION INTEGRAL,2018-1,NO,SI,C,X,5,1,3,5,5,0,0,7,1,5,2,20,8,20,0,28,20,8.409029103580693,13.776935712492376,6,0,117,0.8068965517241379,28,0.19310344827586207,NO
2019-1,u20172255,Apellido 255,Apellido 255,Nombre255,F,19,u255@upc.edu.pe,personal_255@gmail.com,9255000000,NO,Ingeniería de Software,Ingeniería,Monterrico,2019-0255-01,4,3,1,NO,0,NO,NO,SI,BECA DE HONOR,EVALUACION INTEGRAL,2017-2,NO,NO,D,R,1,5,5,20,13,3,4,4,5,4,0,52,0,52,12,16,80,8.64658479298482,7.595601409900544,4,3,116,0.8345323741007195,23,0.16546762589928057,SI
2019-1,u20142256,Apellido 256,Apellido 256,Nombre256,F,25,u256@upc.edu.pe,personal_256@gmail.com,9256000000,NO,Ingeniería Ambiental,Ingeniería,Monterrico,2019-0256-01,10,1,9,NO,0,NO,NO,NO,BECA DE HONOR,EVALUACION INTEGRAL,2014-2,NO,SI,C,Z,1,6,1,50,44,6,0,4,3,3,1,176,4,176,24,16,200,11.24711548122653,17.508399528447377,3,6,124,0.7654320987654321,38,0.2345679012345679,NO
2019-1,u20162257,Apellido 257,Apellido 257,Nombre257,M,26,u257@upc.edu.pe,personal_257@gmail.com,9257000000,NO,Ingeniería Ambiental,Ingeniería,Monterrico,2019-0257-01,6,1,5,SI,6000,NO,NO,NO,DESCUENTOS CORPORATIVOS,EVALUACION INTEGRAL,2016-2,SI,SI,A,Y,6,2,4,30,26,3,1,6,6,6,0,104,0,104,12,24,120,18.738815820485488,16.70781537647799,3,2,113,0.849624060150376,20,0.15037593984962405,NO
2019-1,u20182258,Apellido 258,Apellido 258,Nombre258,M,20,u258@upc.edu.pe,personal_258@gmail.com,9258000000,NO,Ingeniería Industrial,Ingeniería,Monterrico,2019-0258-01,2,3,-1,SI,2000,NO,NO,SI,BECA DE HONOR,EVALUACION INTEGRAL,2018-2,NO,NO,B,Z,1,1,6,10,1,7,2,4,5,2,2,4,8,4,28,16,40,9.98155080679316,17.27569719244422,4,7,105,0.860655737704918,17,0.13934426229508196,NO
2019-1,u20181259,Apellido 259,Apellido 259,Nombre259,M,27,u259@upc.edu.pe,personal_259@gmail.com,9259000000,SI,Ingeniería Electrónica,Ingeniería,Monterrico,2019-0259-01,3,1,2,NO,0,SI,NO,NO,DESCUENTOS CORPORATIVOS,EVALUACION INTEGRAL,2017-1,NO,SI,A,Y,4,3,6,15,11,3,1,3,5,1,2,44,8,44,12,12,60,5.843983282522638,9.958299612544517,2,0,119,0.7531645569620253,39,0.2468354430379747,SI
2019-1,u20181260,Apellido 260,Apellido 260,Nombre260,M,22,u260@upc.edu.pe,personal_260@gmail.com,9260000000,NO,Ingeniería de Software,Ingeniería,Monterrico,2019-0260-01,3,4,-1,NO,0,NO,NO,NO,BECA DE HONOR,SELECCIÓN PREFERENTE,2017-1,NO,SI,C,R,2,6,3,15,7,0,8,4,4,2,2,28,8,28,0,16,60,12.830769592447744,8.165487254761223,3,0,62,0.8051948051948052,15,0.19480519480519481,NO
2019-1,u20182261,Apellido 261,Apellido 261,Nombre261,F,23,u261@upc.edu.pe,personal_261@gmail.com,9261000000,NO,Ingeniería de Sistemas de Información,Ingeniería,Monterrico,2019-0261-01,2,3,-1,NO,0,NO,NO,NO,DESCUENTOS CORPORATIVOS,EVALUACION INTEGRAL,2018-2,NO,SI,B,Y,2,1,1,10,2,1,7,3,1,1,2,8,8,8,4,12,40,7.568096733467022,16.309779845513596,6,1,101,0.8632478632478633,16,0.13675213675213677,SI
2019-1,u20191262,Apellido 262,Apellido 262,Nombre262,F,19,u262@upc.edu.pe,personal_262@gmail.com,9262000000,NO,Ingeniería Mecatrónica,Ingeniería,Monterrico,2019-0262-01,1,2,-1,NO,0,SI,NO,SI,DESCUENTOS CORPORATIVOS,EVALUACION INTEGRAL,2018-1,NO,NO,C,Z,1,2,3,5,3,0,2,7,3,7,0,12,0,12,0,28,20,14.862794351728223,12.78032981180229,3,0,74,0.6851851851851852,34,0.3148148148148148,SI
2019-1,u20181263,Apellido 263,Apellido 263,Nombre263,M,27,u263@upc.edu.pe,personal_263@gmail.com,9263000000,NO,Ingeniería de Gestión Minera,Ingeniería,Monterrico,2019-0263-01,3,4,-1,NO,0,NO,NO,SI,BECA DE HONOR,SELECCIÓN PREFERENTE,2017-1,NO,NO,C,R,5,2,1,15,5,2,8,6,4,1,5,20,20,20,8,24,60,13.748908161158669,9.250271163380933,2,2,77,0.8105263157894737,18,0.18947368421052632,NO
2019-1,u20181264,Apellido 264,Apellido 264,Nombre264,F,19,u264@upc.edu.pe,personal_264@gmail.com,9264000000,SI,Ingeniería de Gestión Empresarial,Ingeniería,Monterrico,2019-0264-01,3,3,0,NO,0,NO,SI,SI,BECA DE HONOR,SELECCIÓN PREFERENTE,2017-1,NO,NO,D,X,1,6,6,15,14,0,1,3,2,3,0,56,0,56,0,12,60,17.946527451122613,13.409811130711397,4,0,124,0.8732394366197183,18,0.1267605633802817,SI
2019-1,u20171265,Apellido 265,Apellido 265,Nombre265,M,22,u265@upc.edu.pe,personal_265@gmail.com,9265000000,SI,Ingeniería Ambiental,Ingeniería,Monterrico,2019-0265-01,5,4,1,NO,0,NO,NO,SI,BECA DE HONOR,EVALUACION INTEGRAL,2016-1,SI,SI,D,Q,3,1,2,25,20,3,2,6,5,3,3,80,12,80,12,24,100,11.201486572991591,14.351345850387384,6,0,135,0.84375,25,0.15625,NO
2019-1,u20191266,Apellido 266,Apellido 266,Nombre266,F,20,u266@upc.edu.pe,personal_266@gmail.com,9266000000,NO,Ingeniería de Sistemas de Información,Ingeniería,Monterrico,2019-0266-01,1,2,-1,NO,0,NO,NO,NO,BECA DE HONOR,EVALUACION INTEGRAL,2018-1,NO,SI,B,U,5,4,5,5,1,0,4,5,2,5,0,4,0,4,0,20,20,19.027438891773727,15.097526585682669,5,0,109,0.8257575757575758,23,0.17424242424242425,SI
2019-1,u20152267,Apellido 267,Apellido 267,Nombre267,M,22,u267@upc.edu.pe,personal_267@gmail.com,9267000000,NO,Ingeniería de Gestión Minera,Ingeniería,Monterrico,2019-0267-01,8,7,1,NO,0,NO,SI,SI,BECA DE HONOR,CONVENIO INT. CON DIPLOMA,2015-2,NO,SI,B,S,4,5,3,40,19,21,0,7,5,3,4,76,16,76,84,28,160,13.509658891389776,10.908255615374927,3,4,69,0.6831683168316832,32,0.31683168316831684,NO
2019-1,u20182268,Apellido 268,Apellido 268,Nombre268,M,18,u268@upc.edu.pe,personal_268@gmail.com,9268000000,NO,Ingeniería Ambiental,Ingeniería,Monterrico,2019-0268-01,2,1,1,NO,0,NO,NO,SI,BECA DE HONOR,CONVENIO INT. SIN DIPLOMA,2018-2,SI,NO,A,U,5,2,1,10,10,0,0,7,6,2,5,40,20,40,0,28,40,5.451404924234879,11.310821473154327,3,0,130,0.7692307692307693,39,0.23076923076923078,NO
2019-1,u20172269,Apellido 269,Apellido 269,Nombre269,M,26,u269@upc.edu.pe,personal_269@gmail.com,9269000000,NO,Ingeniería de Software,Ingeniería,Monterrico,2019-0269-01,4,1,3,SI,0,SI,NO,NO,DESCUENTOS CORPORATIVOS,EVALUACION INTEGRAL,2017-2,SI,SI,D,U,2,4,3,20,3,6,11,6,3,6,0,12,0,12,24,24,80,12.58253706886482,9.41659157138416,1,4,56,0.6829268292682927,26,0.3170731707317073,NO
2019-1,u20181270,Apellido 270,Apellido 270,Nombre270,F,29,u270@upc.edu.pe,personal_270@gmail.com,9270000000,SI,Ingeniería Industrial,Ingeniería,Monterrico,2019-0270-01,3,3,0,NO,0,NO,NO,SI,BECA DE HONOR,EVALUACION INTEGRAL,2017-1,NO,SI,D,R,3,5,4,15,4,11,0,5,3,4,1,16,4,16,44,20,60,11.527108118103031,9.271879818674241,2,6,74,0.8043478260869565,18,0.1956521739130435,NO
2019-1,u20181271,Apellido 271,Apellido 271,Nombre271,F,21,u271@upc.edu.pe,personal_271@gmail.com,9271000000,NO,Ingeniería Electrónica,Ingeniería,Monterrico,2019-0271-01,3,3,0,SI,0,SI,NO,SI,DESCUENTOS CORPORATIVOS,SELECCIÓN PREFERENTE,2017-1,NO,SI,B,Q,3,3,2,15,9,2,4,7,2,6,1,36,4,36,8,28,60,18.385405907102996,10.514527628862279,5,2,113,0.8129496402877698,26,0.18705035971223022,NO
2019-1,u20172272,Apellido 272,Apellido 272,Nombre272,F,26,u272@upc.edu.pe,personal_272@gmail.com,9272000000,NO,Ingeniería de Sistemas de Información,Ingeniería,Monterrico,2019-0272-01,4,1,3,NO,0,NO,NO,NO,BECA DE HONOR,SELECCIÓN PREFERENTE,2017-2,SI,SI,C,U,3,4,2,20,6,7,7,5,6,2,3,24,12,24,28,20,80,7.933905885139856,15.223312171496712,1,6,58,0.7435897435897436,20,0.2564102564102564,SI
2019-1,u20181273,Apellido 273,Apellido 273,Nombre273,M,29,u273@upc.edu.pe,personal_273@gmail.com,9273000000,NO,Ingeniería de Gestión Minera,Ingeniería,Monterrico,2019-0273-01,3,4,-1,SI,6000,SI,NO,NO,SIN BENEFICIO,EVALUACION INTEGRAL,2017-1,NO,SI,A,Y,1,2,5,15,0,5,10,7,2,6,1,0,4,0,20,28,60,13.141978827451162,17.19158055763674,3,1,75,0.7425742574257426,26,0.25742574257425743,SI
2019-1,u20151274,Apellido 274,Apellido 274,Nombre274,M,26,u274@upc.edu.pe,personal_274@gmail.com,9274000000,NO,Ingeniería Industrial,Ingeniería,Monterrico,2019-0274-01,9,1,8,NO,0,NO,NO,NO,BECA DE HONOR,EVALUACION INTEGRAL,2014-1,NO,SI,B,Z,2,4,1,45,37,7,1,6,6,3,3,148,12,148,28,24,180,15.545719189252424,7.086430964611104,2,6,92,0.696969696969697,40,0.30303030303030304,NO
2019-1,u20182275,Apellido 275,Apellido 275,Nombre275,F,26,u275@upc.edu.pe,personal_275@gmail.com,9275000000,NO,Ingeniería de Gestión Minera,Ingeniería,Monterrico,2019-0275-01,2,3,-1,SI,0,SI,NO,SI,DESCUENTO RETENCION,EVALUACION INTEGRAL,2018-2,SI,SI,E,Z,3,4,2,10,6,1,3,7,1,3,4,24,16,24,4,28,40,19.530881850462066,16.568343797677294,4,1,131,0.8618421052631579,21,0.13815789473684212,NO
2019-1,u20171276,Apellido 276,Apellido 276,Nombre276,F,21,u276@upc.edu.pe,personal_276@gmail.com,9276000000,NO,Ingeniería Ambiental,Ingeniería,Monterrico,2019-0276-01,5,1,4,NO,0,NO,NO,SI,SIN BENEFICIO,EVALUACION INTEGRAL,2016-1,NO,SI,A,S,5,5,3,25,25,0,0,7,1,2,5,100,20,100,0,28,100,17.115875624085774,7.745721122434507,3,0,67,0.638095238095238,38,0.3619047619047619,NO
2019-1,u20162277,Apellido 277,Apellido 277,Nombre277,F,19,u277@upc.edu.pe,personal_277@gmail.com,9277000000,NO,Ingeniería Industrial,Ingeniería,Monterrico,2019-0277-01,6,4,2,NO,0,SI,NO,SI,BECA DE HONOR,EVALUACION INTEGRAL,2016-2,NO,NO,B,U,2,3,5,30,28,2,0,3,3,2,1,112,4,112,8,12,120,16.705380341500078,10.064278863924448,3,2,83,0.7685185185185185,25,0.23148148148148148,SI
2019-1,u20181278,Apellido 278,Apellido 278,Nombre278,M,25,u278@upc.edu.pe,personal_278@gmail.com,9278000000,SI,Ingeniería Electrónica,Ingeniería,Monterrico,2019-0278-01,3,2,1,SI,2000,SI,NO,SI,SIN BENEFICIO,SELECCIÓN PREFERENTE,2017-1,NO,SI,A,S,6,2,5,15,5,7,3,7,5,6,1,20,4,20,28,28,60,13.238356798082995,15.795202921625362,2,3,79,0.7596153846153846,25,0.2403846153846154,NO
2019-1,u20182279,Apellido 279,Apellido 279,Nombre279,M,30,u279@upc.edu.pe,personal_279@gmail.com,9279000000,NO,Ingeniería Industrial,Ingeniería,Monterrico,2019-0279-01,2,2,0,SI,10000,NO,NO,SI,DESCUENTO RETENCION,EVALUACION INTEGRAL,2018-2,NO,NO,C,Q,5,2,1,10,2,6,2,7,6,5,2,8,8,8,24,28,40,10.91775448073323,13.394862230539497,2,0,69,0.7666666666666667,21,0.23333333333333334,NO
2019-1,u20161280,Apellido 280,Apellido 280,Nombre280,M,21,u280@upc.edu.pe,personal_280@gmail.com,9280000000,NO,Ingeniería de Sistemas de Información,Ingeniería,Monterrico,2019-0280-01,7,8,-1,NO,0,NO,NO,SI,BECA DE HONOR,EVALUACION INTEGRAL,2015-1,NO,NO,A,X,6,4,6,35,34,0,1,4,1,3,1,136,4,136,0,16,140,13.775571236501598,17.61258765261925,2,0,116,0.7682119205298014,35,0.23178807947019867,NO
2019-1,u20181281,Apellido 281,Apellido 281,Nombre281,F,29,u281@upc.edu.pe,personal_281@gmail.com,9281000000,NO,Ingeniería de Gestión Minera,Ingeniería,Monterrico,2019-0281-01,3,2,1,NO,0,NO,NO,NO,DESCUENTOS CORPORATIVOS,EXONER.GRADO TITULO,2017-1,NO,NO,B,R,4,1,5,15,6,9,0,7,6,7,0,24,0,24,36,28,60,16.606533408408684,18.105021350352736,6,7,52,0.7027027027027027,22,0.2972972972972973,NO
2019-1,u20162282,Apellido 282,Apellido 282,Nombre282,M,29,u282@upc.edu.pe,personal_282@gmail.com,9282000000,NO,Ingeniería Electrónica,Ingeniería,Monterrico,2019-0282-01,6,6,0,NO,0,SI,NO,SI,BECA DE HONOR,EVALUACION INTEGRAL,2016-2,SI,SI,A,Y,1,2,6,30,12,2,16,4,5,4,0,48,0,48,8,16,120,12.605963519755708,17.585746504346993,4,1,104,0.8188976377952756,23,0.18110236220472442,SI
2019-1,u20191283,Apellido 283,Apellido 283,Nombre283,F,25,u283@upc.edu.pe,personal_283@gmail.com,9283000000,NO,Ingeniería Civil,Ingeniería,Monterrico,2019-0283-01,1,2,-1,NO,0,NO,NO,SI,DESCUENTOS CORPORATIVOS,SELECCIÓN PREFERENTE,2018-1,SI,SI,C,Q,2,6,6,5,5,0,0,7,6,4,3,20,12,20,0,28,20,12.50552593967027,9.470574793609593,2,0,94,0.8103448275862069,22,0.1896551724137931,NO
2019-1,u20172284,Apellido 284,Apellido 284,Nombre284,F,21,u284@upc.edu.pe,personal_284@gmail.com,9284000000,SI,Ciencias de la Computación,Ingeniería,Monterrico,2019-0284-01,4,3,1,NO,0,NO,NO,SI,BECA DE HONOR,SELECCIÓN PREFERENTE,2017-2,NO,SI,C,Q,3,6,3,20,4,7,9,3,2,1,2,16,8,16,28,12,80,10.880966948414677,12.891076454237252,6,3,133,0.8866666666666667,17,0.11333333333333333,SI
2019-1,u20182285,Apellido 285,Apellido 285,Nombre285,F,21,u285@upc.edu.pe,personal_285@gmail.com,9285000000,NO,Ingeniería Civil,Ingeniería,Monterrico,2019-0285-01,2,3,-1,SI,6000,NO,NO,SI,BECA DE HONOR,EVALUACION INTEGRAL,2018-2,NO,SI,B,S,3,3,2,10,2,5,3,3,1,2,1,8,4,8,20,12,40,19.656797587162895,8.81184931558233,4,5,58,0.6744186046511628,28,0.32558139534883723,NO
2019-1,u20181286,Apellido 286,Apellido 286,Nombre286,M,22,u286@upc.edu.pe,personal_286@gmail.com,9286000000,SI,Ingeniería de Sistemas de Información,Ingeniería,Monterrico,2019-0286-01,3,4,-1,SI,6000,SI,SI,NO,SIN BENEFICIO,EXONER.GRADO TITULO,2017-1,NO,SI,B,T,3,3,2,15,0,13,2,4,1,1,3,0,12,0,52,16,60,9.756710533290061,10.808320654234032,6,13,60,0.7317073170731707,22,0.2682926829268293,SI
2019-1,u20181287,Apellido 287,Apellido 287,Nombre287,M,19,u287@upc.edu.pe,personal_287@gmail.com,9287000000,SI,Ingeniería Civil,Ingeniería,Monterrico,2019-0287-01,3,3,0,NO,0,NO,NO,SI,BECA DE HONOR,EVALUACION INTEGRAL,2017-1,NO,SI,C,S,1,5,1,15,14,1,0,3,2,2,1,56,4,56,4,12,60,7.884858025270498,9.877745429366136,3,0,65,0.7831325301204819,18,0.21686746987951808,NO
2019-1,u20172288,Apellido 288,Apellido 288,Nombre288,M,28,u288@upc.edu.pe,personal_288@gmail.com,9288000000,NO,Ingeniería Ambiental,Ingeniería,Monterrico,2019-0288-01,4,2,2,NO,0,SI,NO,NO,SIN BENEFICIO,SELECCIÓN PREFERENTE,2017-2,NO,SI,E,R,5,1,1,20,6,6,8,4,6,4,0,24,0,24,24,16,80,7.668307566467227,12.89615268818999,4,4,54,0.6206896551724138,33,0.3793103448275862,NO
2019-1,u20171289,Apellido 289,Apellido 289,Nombre289,F,20,u289@upc.edu.pe,personal_289@gmail.com,9289000000,NO,Ingeniería Electrónica,Ingeniería,Monterrico,2019-0289-01,5,1,4,SI,6000,NO,NO,NO,SIN BENEFICIO,SELECCIÓN PREFERENTE,2016-1,NO,NO,E,T,5,6,4,25,12,7,6,3,5,2,1,48,4,48,28,12,100,10.39009594150292,13.675220646947722,6,0,137,0.8154761904761905,31,0.18452380952380953,NO
2019-1,u20161290,Apellido 290,Apellido 290,Nombre290,F,21,u290@upc.edu.pe,personal_290@gmail.com,9290000000,NO,Ingeniería Ambiental,Ingeniería,Monterrico,2019-0290-01,7,2,5,SI,8000,NO,NO,SI,DESCUENTOS CORPORATIVOS,SELECCIÓN PREFERENTE,2015-1,NO,SI,A,T,2,4,1,35,5,30,0,5,6,3,2,20,8,20,120,20,140,16.928558864622893,12.021532041911541,4,7,132,0.88,18,0.12,NO
2019-1,u20191291,Apellido 291,Apellido 291,Nombre291,M,19,u291@upc.edu.pe,personal_291@gmail.com,9291000000,SI,Ingeniería de Software,Ingeniería,Monterrico,2019-0291-01,1,2,-1,NO,0,NO,NO,NO,SIN BENEFICIO,EVALUACION INTEGRAL,2018-1,NO,SI,A,U,2,1,3,5,4,1,0,7,2,3,4,16,16,16,4,28,20,19.346581188209626,15.209597572705343,4,0,128,0.8767123287671232,18,0.1232876712328767,NO
2019-1,u20162292,Apellido 292,Apellido 292,Nombre292,F,24,u292@upc.edu.pe,personal_292@gmail.com,9292000000,NO,Ingeniería Mecatrónica,Ingeniería,Monterrico,2019-0292-01,6,4,2,NO,0,NO,NO,SI,SIN BENEFICIO,SELECCIÓN PREFERENTE,2016-2,SI,SI,A,T,4,6,4,30,27,3,0,6,6,1,5,108,20,108,12,24,120,6.27389647471458,9.769390733937948,6,0,111,0.7985611510791367,28,0.2014388489208633,NO
2019-1,u20191293,Apellido 293,Apellido 293,Nombre293,M,21,u293@upc.edu.pe,personal_293@gmail.com,9293000000,NO,Ingeniería de Gestión Minera,Ingeniería,Monterrico,2019-0293-01,1,2,-1,SI,8000,SI,NO,SI,SIN BENEFICIO,EVALUACION INTEGRAL,2018-1,SI,SI,A,Y,4,3,6,5,5,0,0,6,6,6,0,20,0,20,0,24,20,13.993701783948595,16.53134695146398,1,0,86,0.8349514563106796,17,0.1650485436893204,NO
2019-1,u20162294,Apellido 294,Apellido 294,Nombre294,M,28,u294@upc.edu.pe,personal_294@gmail.com,9294000000,NO,Ingeniería Ambiental,Ingeniería,Monterrico,2019-0294-01,6,3,3,SI,4000,NO,NO,NO,SIN BENEFICIO,SELECCIÓN PREFERENTE,2016-2,NO,SI,C,T,1,6,3,30,27,2,1,3,5,1,2,108,8,108,8,12,120,5.740623108930471,8.402800638644212,4,2,63,0.6363636363636364,36,0.36363636363636365,NO
2019-1,u20152295,Apellido 295,Apellido 295,Nombre295,F,23,u295@upc.edu.pe,personal_295@gmail.com,9295000000,NO,Ingeniería de Gestión Minera,Ingeniería,Monterrico,2019-0295-01,8,8,0,NO,0,NO,NO,SI,DESCUENTOS CORPORATIVOS,SELECCIÓN PREFERENTE,2015-2,SI,SI,C,Z,5,6,3,40,1,23,16,5,1,5,0,4,0,4,92,20,160,11.37328281067672,14.960052839158742,1,19,82,0.7387387387387387,29,0.26126126126126126,NO
2019-1,u20191296,Apellido 296,Apellido 296,Nombre296,M,29,u296@upc.edu.pe,personal_296@gmail.com,9296000000,NO,Ingeniería Mecatrónica,Ingeniería,Monterrico,2019-0296-01,1,1,0,NO,0,NO,NO,SI,DESCUENTOS CORPORATIVOS,EVALUACION INTEGRAL,2018-1,SI,SI,C,Z,3,3,5,5,1,0,4,4,1,4,0,4,0,4,0,16,20,16.98445047021863,8.598890872221123,4,0,127,0.8639455782312925,20,0.1360544217687075,NO
2019-1,u20161297,Apellido 297,Apellido 297,Nombre297,F,30,u297@upc.edu.pe,personal_297@gmail.com,9297000000,NO,Ciencias de la Computación,Ingeniería,Monterrico,2019-0297-01,7,4,3,NO,0,NO,NO,NO,BECA DE HONOR,EVALUACION INTEGRAL,2015-1,NO,NO,C,R,1,6,4,35,14,7,14,6,4,1,5,56,20,56,28,24,140,9.119543072822367,9.297122485851691,1,0,59,0.686046511627907,27,0.313953488372093,NO
2019-1,u20171298,Apellido 298,Apellido 298,Nombre298,F,22,u298@upc.edu.pe,personal_298@gmail.com,9298000000,NO,Ingeniería de Gestión Minera,Ingeniería,Monterrico,2019-0298-01,5,2,3,SI,8000,SI,NO,SI,BECA DE HONOR,EVALUACION INTEGRAL,2016-1,SI,NO,D,T,6,2,2,25,6,10,9,6,6,1,5,24,20,24,40,24,100,6.266761091581161,10.444935626936584,5,6,60,0.6185567010309279,37,0.38144329896907214,NO
2019-1,u20191299,Apellido 299,Apellido 299,Nombre299,M,18,u299@upc.edu.pe,personal_299@gmail.com,9299000000,SI,Ingeniería Electrónica,Ingeniería,Monterrico,2019-0299-01,1,1,0,NO,0,SI,NO,SI,BECA DE HONOR,SELECCIÓN PREFERENTE,2018-1,NO,SI,C,U,3,5,4,5,5,0,0,3,5,2,1,20,4,20,0,12,20,18.344885798633918,17.22902693656599,1,0,64,0.735632183908046,23,0.26436781609195403,SI
2019-1,u20162300,Apellido 300,Apellido 300,Nombre300,M,22,u300@upc.edu.pe,personal_300@gmail.com,9300000000,NO,Ingeniería Ambiental,Ingeniería,Monterrico,2019-0300-01,6,2,4,SI,10000,NO,SI,SI,BECA DE HONOR,EVALUACION INTEGRAL,2016-2,NO,NO,C,U,2,1,4,30,13,1,16,4,3,3,1,52,4,52,4,16,120,9.747431572531177,11.905250623349275,4,1,124,0.7654320987654321,38,0.2345679012345679,SI
2019-1,u20161301,Apellido 301,Apellido 301,Nombre301,M,29,u301@upc.edu.pe,personal_301@gmail.com,9301000000,NO,Ingeniería Industrial,Ingeniería,Monterrico,2019-0301-01,7,3,4,NO,0,NO,NO,SI,SIN BENEFICIO,EVALUACION INTEGRAL,2015-1,NO,SI,B,X,3,3,2,35,21,7,7,5,2,5,0,84,0,84,28,20,140,9.50534096254469,13.658411963921495,6,5,76,0.6666666666666666,38,0.3333333333333333,NO
2019-1,u20152302,Apellido 302,Apellido 302,Nombre302,F,30,u302@upc.edu.pe,personal_302@gmail.com,9302000000,NO,Ingeniería de Software,Ingeniería,Monterrico,2019-0302-01,8,9,-1,SI,10000,NO,NO,NO,BECA DE HONOR,EXONER.GRADO TITULO,2015-2,NO,SI,A,R,5,6,6,40,33,3,4,3,6,1,2,132,8,132,12,12,160,18.868288553341547,17.18148820472335,6,1,127,0.8758620689655172,18,0.12413793103448276,NO
2019-1,u20171303,Apellido 303,Apellido 303,Nombre303,M,25,u303@upc.edu.pe,personal_303@gmail.com,9303000000,NO,Ingeniería Ambiental,Ingeniería,Monterrico,2019-0303-01,5,3,2,NO,0,SI,NO,SI,BECA DE HONOR,EXONER.GRADO TITULO,2016-1,NO,SI,A,Y,2,2,1,25,21,1,3,4,4,4,0,84,0,84,4,16,100,17.913148173428453,7.729388127835891,1,1,50,0.6493506493506493,27,0.35064935064935066,NO
2019-1,u20181304,Apellido 304,Apellido 304,Nombre304,M,18,u304@upc.edu.pe,personal_304@gmail.com,9304000000,NO,Ingeniería de Gestión Minera,Ingeniería,Monterrico,2019-0304-01,3,4,-1,SI,6000,SI,NO,NO,DESCUENTOS CORPORATIVOS,SELECCIÓN PREFERENTE,2017-1,SI,SI,A,Z,2,1,4,15,6,9,0,4,2,3,1,24,4,24,36,16,60,9.706954479872655,14.244661238500575,2,9,95,0.7364341085271318,34,0.26356589147286824,NO
